outcome;exposure;model;sex;N0;personyears0;cases0;N1;personyears1;cases1;estimate;se;HR;CI_left;CI_right;pval
D61;D41;sex-interaction time-comorbidity-adjusted;women;2520672;35295068.1384385;23038;144843;1221484.63789206;14391;1.8885727;0.01271412;6.60992759535819;6.4472487066957;6.77671124591532;0
D61;D41;sex-interaction time-number_como-adjusted;men;2507568;35244869.7275544;13020;97057;773318.983112511;6207;1.7515228;0.0169701;5.76337246058003;5.57483106801626;5.95829034352999;0
D61;D41;sex-interaction time-number_como-adjusted;women;2520672;35295068.1384385;23038;144843;1221484.63789206;14391;1.6545568;0.01259053;5.23076113503774;5.10326134444638;5.36144637812774;0
D61;D42;sex-interaction crude;men;2529584;35972377.6769443;18907;6145;45811.0337225842;320;2.0412682;0.05641017;7.70036861660377;6.89437801075153;8.60058394522417;1.00453911648686e-286
D61;D42;sex-interaction crude;women;2559536;36456282.4749531;36559;9161;60270.3013773489;870;2.0546284;0.03436339;7.80393739062536;7.29564352936805;8.34764452945742;0
D61;D42;sex-interaction kessler-adjusted;men;2529584;35972377.6769443;18907;6145;45811.0337225842;320;0.4753088;0.05676832;1.60851082894592;1.43913888377423;1.797816121854;5.6273380611393e-17
D61;D42;sex-interaction kessler-adjusted;women;2559536;36456282.4749531;36559;9161;60270.3013773489;870;0.45068093;0.03478034;1.56938045997543;1.46596351576819;1.68009299116974;2.1191078100189e-38
D61;D42;sex-interaction time-adjusted;men;2529584;35972377.6769443;18907;6145;45811.0337225842;320;2.0339227;0.05642919;7.64401279317707;6.84366577384686;8.53795809338748;1.72451451633792e-284
D61;D42;sex-interaction time-adjusted;women;2559536;36456282.4749531;36559;9161;60270.3013773489;870;2.0464057;0.03440212;7.74003105602565;7.23535035413106;8.27991428418344;0
D61;D42;sex-interaction time-comorbidity-adjusted;men;2529584;35972377.6769443;18907;6145;45811.0337225842;320;0.53592252;0.05695008;1.70902412418619;1.52852377131684;1.91083940718444;4.94294710556455e-21
D61;D42;sex-interaction time-comorbidity-adjusted;women;2559536;36456282.4749531;36559;9161;60270.3013773489;870;0.50915532;0.03511932;1.66388515069167;1.55320838538146;1.78244839568794;1.24968715457501e-47
D61;D42;sex-interaction time-number_como-adjusted;men;2529584;35972377.6769443;18907;6145;45811.0337225842;320;0.35037856;0.05662564;1.41960485249892;1.27047944502678;1.58623419302624;6.10751246259377e-10
D61;D42;sex-interaction time-number_como-adjusted;women;2559536;36456282.4749531;36559;9161;60270.3013773489;870;0.43774511;0.03469731;1.54920997895845;1.44735772002225;1.65822970071805;1.72113434335722e-36
D61;D51;sex-interaction crude;men;2530443;36009102.4042967;19148;1191;9086.30637023733;79;2.1023037;0.11276891;8.18500400391392;6.56190329839035;10.2095821132446;1.45065584863105e-77
D61;D51;sex-interaction crude;women;2557086;36367213.4212365;35174;18418;149339.355093945;2255;1.9769007;0.0218407;7.22033030158293;6.91777173804582;7.5361216932381;0
D61;D51;sex-interaction kessler-adjusted;men;2530443;36009102.4042967;19148;1191;9086.30637023733;79;0.46748727;0.11287884;1.59597888661158;1.27921781483343;1.99117662134935;3.45047816222458e-05
D61;D51;sex-interaction kessler-adjusted;women;2557086;36367213.4212365;35174;18418;149339.355093945;2255;0.50236982;0.02216261;1.65263307664911;1.58238294294388;1.72600197582612;9.38800262692568e-114
D61;D51;sex-interaction time-adjusted;men;2530443;36009102.4042967;19148;1191;9086.30637023733;79;2.095087;0.11277759;8.12614791432866;6.51460764437616;10.1363402878995;4.91882329140334e-77
D61;D51;sex-interaction time-adjusted;women;2557086;36367213.4212365;35174;18418;149339.355093945;2255;1.9731468;0.02185243;7.19327671366505;6.89169335113913;7.50805748935465;0
D61;D51;sex-interaction time-comorbidity-adjusted;men;2530443;36009102.4042967;19148;1191;9086.30637023733;79;0.56442538;0.11294147;1.75843705925568;1.40925918616891;2.19413215234713;5.8077315964274e-07
D61;D51;sex-interaction time-comorbidity-adjusted;women;2557086;36367213.4212365;35174;18418;149339.355093945;2255;0.67632796;0.02228981;1.96664286573168;1.88257540407973;2.05446440708385;3.15796946977048e-202
D61;D51;sex-interaction time-number_como-adjusted;men;2530443;36009102.4042967;19148;1191;9086.30637023733;79;0.41281535;0.1128313;1.51106598183849;1.21127081120807;1.88506185432822;0.000253502494099362
D61;D51;sex-interaction time-number_como-adjusted;women;2557086;36367213.4212365;35174;18418;149339.355093945;2255;0.5926457;0.02207173;1.80876754683478;1.73218896108609;1.88873160606645;8.23407976466773e-159
D61;D52;sex-interaction crude;men;2530571;36014690.2370012;19211;383;3498.47366569355;16;1.4921723;0.25011489;4.4467446982612;2.72360432773882;7.26006278156063;2.43218499929394e-09
D61;D52;sex-interaction crude;women;2559180;36463626.2179054;36735;6096;52926.558425032;694;1.8142609;0.03837965;6.13653898496821;5.69186617145793;6.61595153147972;0
D61;D52;sex-interaction kessler-adjusted;men;2530571;36014690.2370012;19211;383;3498.47366569355;16;0.02366434;0.25019534;1.02394656229825;0.627062215813177;1.67202956262122;0.924645690901204
D61;D52;sex-interaction kessler-adjusted;women;2559180;36463626.2179054;36735;6096;52926.558425032;694;0.46147838;0.03857088;1.58641758022773;1.47090939320449;1.71099644239319;5.45746828104428e-33
D61;D52;sex-interaction time-adjusted;men;2530571;36014690.2370012;19211;383;3498.47366569355;16;1.4846341;0.25011799;4.41335027244199;2.70313401919798;7.20558451372781;2.92532030509835e-09
D61;D52;sex-interaction time-adjusted;women;2559180;36463626.2179054;36735;6096;52926.558425032;694;1.8092128;0.03838863;6.10563918078803;5.6631057895232;6.58275356164811;0
D61;D52;sex-interaction time-comorbidity-adjusted;men;2530571;36014690.2370012;19211;383;3498.47366569355;16;0.16517624;0.25020564;1.179600993272;0.722370002060265;1.92624070678423;0.509149915326351
D61;D52;sex-interaction time-comorbidity-adjusted;women;2559180;36463626.2179054;36735;6096;52926.558425032;694;0.64528427;0.03861753;1.9065289212229;1.7675515821285;2.05643363634243;1.11543176830938e-62
D61;D52;sex-interaction time-number_como-adjusted;men;2530571;36014690.2370012;19211;383;3498.47366569355;16;0.02312037;0.25013786;1.0233897175539;0.626791815130023;1.6709320203516;0.926355999608718
D61;D52;sex-interaction time-number_como-adjusted;women;2559180;36463626.2179054;36735;6096;52926.558425032;694;0.53557476;0.03850532;1.70842989728693;1.58424146149427;1.84235344477783;5.57684985802973e-44
D61;D70;sex-interaction crude;men;2526094;35917480.1440002;19008;11388;100708.566666667;219;1.1007011;0.06799272;3.0062729832541;2.63119421582986;3.43481951863181;6.07786954142116e-59
D61;D70;sex-interaction crude;women;2558033;36450635.1016168;37072;7650;65917.6747136764;357;1.3894495;0.05319975;4.01264048627907;3.61531831621962;4.45362821854157;2.30142963469889e-150
D61;D70;sex-interaction kessler-adjusted;men;2526094;35917480.1440002;19008;11388;100708.566666667;219;-0.48824635;0.06847296;0.613701669012864;0.536627611718675;0.701845619428584;1.00005944432778e-12
D61;D70;sex-interaction kessler-adjusted;women;2558033;36450635.1016168;37072;7650;65917.6747136764;357;-0.27692302;0.05356242;0.758112854391839;0.682560962119742;0.842027499213053;2.33969874757981e-07
D61;D70;sex-interaction time-adjusted;men;2526094;35917480.1440002;19008;11388;100708.566666667;219;1.0877434;0.06802899;2.96756989286182;2.59713529947163;3.39084031194352;1.51459097080089e-57
D61;D70;sex-interaction time-adjusted;women;2558033;36450635.1016168;37072;7650;65917.6747136764;357;1.3793251;0.0532281;3.97221987144672;3.57870119908168;4.40901037258017;4.69469160489046e-148
D61;D70;sex-interaction time-comorbidity-adjusted;men;2526094;35917480.1440002;19008;11388;100708.566666667;219;-0.2464109;0.06855731;0.781600999083624;0.683327687001239;0.89400756531531;0.000325349428240733
D61;D70;sex-interaction time-comorbidity-adjusted;women;2558033;36450635.1016168;37072;7650;65917.6747136764;357;-0.21721251;0.05371876;0.804758931811457;0.724336406323777;0.894110709714658;5.26562117813384e-05
D61;D70;sex-interaction time-number_como-adjusted;men;2526094;35917480.1440002;19008;11388;100708.566666667;219;-0.94962927;0.06811236;0.386884426534396;0.338535254623003;0.442138765315693;3.5144982657386e-44
D61;D70;sex-interaction time-number_como-adjusted;women;2558033;36450635.1016168;37072;7650;65917.6747136764;357;-0.61971313;0.05336273;0.538098779852511;0.484662668493367;0.59742644874808;3.53064127651329e-31
D61;D81;sex-interaction crude;men;2523593;35881774.8870274;18989;17803;136413.823639495;238;0.65911113;0.06533344;1.93307331964326;1.70073403066321;2.19715275389617;6.21624952126613e-24
D61;D81;sex-interaction crude;women;2559208;36477835.7714124;37185;6441;38717.004918033;244;1.1911435;0.06434123;3.29084213464411;2.9009463358829;3.73314108613216;1.62476549503032e-76
D61;D81;sex-interaction kessler-adjusted;men;2523593;35881774.8870274;18989;17803;136413.823639495;238;-0.81430833;0.06579315;0.442945593610285;0.389356253996166;0.503910742116139;3.49003413113521e-35
D61;D81;sex-interaction kessler-adjusted;women;2559208;36477835.7714124;37185;6441;38717.004918033;244;-0.50491728;0.06480826;0.60355549947307;0.531560034029474;0.685302162735561;6.65123747830945e-15
D61;D81;sex-interaction time-adjusted;men;2523593;35881774.8870274;18989;17803;136413.823639495;238;0.64002354;0.06542336;1.8965255229903;1.66828492993531;2.15599205795926;1.33468317930083e-22
D61;D81;sex-interaction time-adjusted;women;2559208;36477835.7714124;37185;6441;38717.004918033;244;1.1673832;0.06448199;3.2135723501023;2.83204997424442;3.64649188512192;2.96239636818144e-73
D61;D81;sex-interaction time-comorbidity-adjusted;men;2523593;35881774.8870274;18989;17803;136413.823639495;238;-0.59994463;0.0658886;0.548842024635616;0.482350662929662;0.624499127204575;8.5918230738147e-20
D61;D81;sex-interaction time-comorbidity-adjusted;women;2559208;36477835.7714124;37185;6441;38717.004918033;244;-0.5628135;0.06501236;0.569604225812213;0.501458019903398;0.64701123760197;4.84244743736072e-18
D61;D81;sex-interaction time-number_como-adjusted;men;2523593;35881774.8870274;18989;17803;136413.823639495;238;-1.1849867;0.0654927;0.305750245949941;0.268917662592751;0.347627641848206;3.59117696175982e-73
D61;D81;sex-interaction time-number_como-adjusted;women;2559208;36477835.7714124;37185;6441;38717.004918033;244;-0.83743039;0.06458126;0.432821277598516;0.381361576701609;0.491224784526704;1.88057975037174e-38
D61;D82;sex-interaction crude;men;2528525;35985675.1268358;19212;4399;32513.5838311252;15;-0.54027878;0.25833502;0.582585816459187;0.351127415190823;0.966618437796901;0.0364932903545395
D61;D82;sex-interaction crude;women;2560184;36507716.8718691;37417;1262;8835.90446141182;12;-0.21185498;0.28874597;0.80908202213394;0.459421733279141;1.42486450057122;0.463127245624143
D61;D82;sex-interaction kessler-adjusted;men;2528525;35985675.1268358;19212;4399;32513.5838311252;15;-1.5254912;0.25870796;0.217514187651328;0.131001109793098;0.36116046577271;3.71121412283207e-09
D61;D82;sex-interaction kessler-adjusted;women;2560184;36507716.8718691;37417;1262;8835.90446141182;12;-1.390176;0.28908624;0.249031471235505;0.141313476489402;0.438858877485554;1.51791510964271e-06
D61;D82;sex-interaction time-adjusted;men;2528525;35985675.1268358;19212;4399;32513.5838311252;15;-0.5740712;0.25838376;0.563227751878412;0.339427785233102;0.934589076931801;0.0262983523835438
D61;D82;sex-interaction time-adjusted;women;2560184;36507716.8718691;37417;1262;8835.90446141182;12;-0.24228054;0.28878164;0.784835968781908;0.44562292072625;1.38226170433506;0.401483409484507
D61;D82;sex-interaction time-comorbidity-adjusted;men;2528525;35985675.1268358;19212;4399;32513.5838311252;15;-1.1842387;0.25869681;0.305979032689485;0.184284387464;0.508036354755673;4.70096156865514e-06
D61;D82;sex-interaction time-comorbidity-adjusted;women;2560184;36507716.8718691;37417;1262;8835.90446141182;12;-1.3159279;0.28904361;0.268225321456946;0.152217788347975;0.472643991556449;5.29625932595984e-06
D61;D82;sex-interaction time-number_como-adjusted;men;2528525;35985675.1268358;19212;4399;32513.5838311252;15;-2.3058792;0.25839062;0.0996711312611962;0.0600657484545558;0.16539100340026;4.4972330211364e-19
D61;D82;sex-interaction time-number_como-adjusted;women;2560184;36507716.8718691;37417;1262;8835.90446141182;12;-2.1114149;0.28878962;0.121066548133149;0.0687394399947852;0.213227065538911;2.64656363855715e-13
D61;D91;sex-interaction crude;men;2512727;35659709.9956059;17413;43047;358478.715061009;1814;1.7933854;0.02489623;6.00976351988444;5.7235525389536;6.31028671775534;0
D61;D91;sex-interaction crude;women;2554262;36358898.5899468;34677;22994;157654.186383712;2752;2.2680029;0.02007062;9.66008937256547;9.28746097037312;10.0476682468581;0
D61;D91;sex-interaction kessler-adjusted;men;2512727;35659709.9956059;17413;43047;358478.715061009;1814;0.45632611;0.02553803;1.57826494883562;1.50121156331551;1.65927328938351;2.07525190986819e-71
D61;D91;sex-interaction kessler-adjusted;women;2554262;36358898.5899468;34677;22994;157654.186383712;2752;0.66282365;0.02065431;1.94026323109083;1.86328665327321;2.02041988510451;5.83066704666495e-226
D61;D91;sex-interaction time-adjusted;men;2512727;35659709.9956059;17413;43047;358478.715061009;1814;1.7969381;0.02497308;6.03115237834332;5.74305766422947;6.33369907416324;0
D61;D91;sex-interaction time-adjusted;women;2554262;36358898.5899468;34677;22994;157654.186383712;2752;2.2719237;0.02018657;9.69803899880912;9.3218280281935;10.0894331174064;0
D61;D91;sex-interaction time-comorbidity-adjusted;men;2512727;35659709.9956059;17413;43047;358478.715061009;1814;0.69122446;0.02564842;1.99615825336626;1.8982918975514;2.09907010487798;5.70704316195934e-160
D61;D91;sex-interaction time-comorbidity-adjusted;women;2554262;36358898.5899468;34677;22994;157654.186383712;2752;0.75276371;0.02092124;2.12285888310333;2.03757185768831;2.21171578345389;1.66819956285768e-283
D61;D91;sex-interaction time-number_como-adjusted;men;2512727;35659709.9956059;17413;43047;358478.715061009;1814;0.16591348;0.02535329;1.1804709629571;1.123245142788;1.24061225933818;5.98702995624359e-11
D61;D91;sex-interaction time-number_como-adjusted;women;2554262;36358898.5899468;34677;22994;157654.186383712;2752;0.54756082;0.02063266;1.7290304536619;1.66050462891601;1.80038420708401;3.48212525560778e-155
D61;D92;sex-interaction crude;men;2522918;35847435.369062;18311;25662;170753.341604911;916;1.8160711;0.0340256;6.14765740808748;5.75104828971655;6.5716178517909;0
D61;D92;sex-interaction crude;women;2559065;36462279.2654539;36409;10965;54273.5108765629;1020;2.284549;0.03190212;9.82125583865733;9.22596686611583;10.4549547649708;0
D61;D92;sex-interaction kessler-adjusted;men;2522918;35847435.369062;18311;25662;170753.341604911;916;0.33873329;0.0345393;1.40316905608267;1.3113242519225;1.50144664606133;1.04853202845402e-22
D61;D92;sex-interaction kessler-adjusted;women;2559065;36462279.2654539;36409;10965;54273.5108765629;1020;0.51762031;0.03239477;1.67802970414338;1.57479912980528;1.78802720594319;1.8039309601356e-57
D61;D92;sex-interaction time-adjusted;men;2522918;35847435.369062;18311;25662;170753.341604911;916;1.8151383;0.03420213;6.14192554701283;5.74369859299888;6.56776270799282;0
D61;D92;sex-interaction time-adjusted;women;2559065;36462279.2654539;36409;10965;54273.5108765629;1020;2.2834371;0.03216914;9.81034165315621;9.21089243623057;10.4488033073848;0
D61;D92;sex-interaction time-comorbidity-adjusted;men;2522918;35847435.369062;18311;25662;170753.341604911;916;0.50566888;0.03468598;1.65809421568647;1.54911780127719;1.77473683784814;3.84991082049418e-48
D61;D92;sex-interaction time-comorbidity-adjusted;women;2559065;36462279.2654539;36409;10965;54273.5108765629;1020;0.53608649;0.03251587;1.70930437584764;1.60376911509198;1.82178433404009;4.55602244094341e-61
D61;D92;sex-interaction time-number_como-adjusted;men;2522918;35847435.369062;18311;25662;170753.341604911;916;0.10323188;0.03435759;1.10874847586712;1.03654414351674;1.18598246917576;0.00265903225078834
D61;D92;sex-interaction time-number_como-adjusted;women;2559065;36462279.2654539;36409;10965;54273.5108765629;1020;0.4596266;0.03233269;1.58348260218653;1.48624929113895;1.68707710501643;7.33847410845294e-46
D62;D00;sex-interaction crude;men;2548095;36321029.8781495;1655;44496;206436.674706191;22;3.5570016;0.21595929;35.0579217225725;22.9594397374162;53.5317015381291;5.95727780307125e-61
D62;D00;sex-interaction crude;women;2584838;36944571.7715472;13148;63657;305953.84787035;39;2.4072474;0.16402391;11.1033559448786;8.05075957238018;15.3134014412284;9.15834512901693e-49
